time,earth_connectivity,mars_connectivity,total_connectivity,active_fso_links,data_rate_tbps,interplanetary_links,controller_coverage,traffic_scheduled,blocked_by_sun,blocked_by_earth,blocked_by_mars,acquisition_success_rate,navigation_assisted_pct,average_latency_ms
14904.0,100.0,100.0,100.0,215,0.21512009919975963,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1729.985557314395
14928.0,100.0,100.0,100.0,215,0.21616998023496692,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1753.5363767259137
14952.0,100.0,100.0,100.0,215,0.21414753853830648,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1738.4385098451216
14976.0,100.0,100.0,100.0,215,0.21507282941837919,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1730.4962038573308
15000.0,100.0,100.0,100.0,215,0.21508279122195226,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1713.5940366233503
15024.0,100.0,100.0,100.0,215,0.2129020798725425,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1707.3742025748181
15048.0,100.0,100.0,100.0,215,0.21536244610249697,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1733.3212535221378
15072.0,100.0,100.0,100.0,215,0.21489255574958196,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1730.725542988995
15096.0,100.0,100.0,100.0,215,0.21510927377511105,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1720.3900590531523
15120.0,100.0,100.0,100.0,215,0.21604775234242551,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1720.5895182381064
15144.0,100.0,100.0,100.0,215,0.21493146846580138,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1721.914950473715
15168.0,100.0,100.0,100.0,215,0.21391662680930795,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1736.315787993701
15192.0,100.0,100.0,100.0,215,0.21463292852275956,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1683.5239468970192
15216.0,100.0,100.0,100.0,215,0.21519939660109716,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1697.1960957222052
15240.0,100.0,100.0,100.0,215,0.21582719761598154,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1705.050864762471
15264.0,100.0,100.0,100.0,215,0.21522963038941717,100,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1688.3218492607762
15288.0,100.0,100.0,100.0,215,0.2156887959981681,96,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1695.284369235168
15312.0,100.0,100.0,100.0,215,0.21581609043866765,96,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1676.1750636258878
15336.0,100.0,100.0,100.0,215,0.2147356242252364,96,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1677.649904683949
15360.0,100.0,100.0,100.0,215,0.2156012127985259,96,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1683.7632015795114
15384.0,100.0,100.0,100.0,215,0.2154840483437802,94,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1681.9880678666987
15408.0,100.0,100.0,100.0,215,0.21412855924896437,90,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1671.187470225874
15432.0,100.0,100.0,100.0,215,0.21472395615560608,90,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1683.4713049343538
15456.0,100.0,100.0,100.0,215,0.21553727586517166,88,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1693.701551637986
15480.0,100.0,100.0,100.0,215,0.21391507048544592,86,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1674.9461002546996
15504.0,100.0,100.0,100.0,215,0.21483348907819813,84,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1691.121096185615
15528.0,100.0,100.0,100.0,215,0.2153134852261989,84,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1677.6200952284175
15552.0,100.0,100.0,100.0,215,0.21472219685249694,84,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1683.8701908265787
15576.0,100.0,100.0,100.0,215,0.2150726207963177,84,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1672.5606566360343
15600.0,100.0,100.0,100.0,215,0.2148961987218297,84,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1679.660347775813
15624.0,100.0,100.0,100.0,215,0.21459658351674393,84,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1663.5337118106625
15648.0,100.0,100.0,100.0,215,0.2153440161275013,84,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1690.331997068635
15672.0,100.0,100.0,100.0,215,0.2141415175373174,82,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1670.028219622588
15696.0,100.0,100.0,100.0,215,0.2138818954818883,80,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1666.6632211026213
15720.0,100.0,100.0,100.0,215,0.21496846417293847,80,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1678.4101080768785
15744.0,100.0,100.0,100.0,215,0.21532029053975948,80,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1664.9222525639125
15768.0,100.0,100.0,100.0,215,0.21404321287739206,80,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1665.627513774974
15792.0,100.0,100.0,100.0,215,0.21564843413892254,80,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1672.9393823352343
15816.0,100.0,100.0,100.0,215,0.215713386163644,80,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1681.7183918797455
15840.0,100.0,100.0,100.0,215,0.2148153907643519,80,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1681.449091937193
15864.0,100.0,100.0,100.0,215,0.21484902820576954,76,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1681.0438594534999
15888.0,100.0,100.0,100.0,215,0.21468706783278305,76,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1671.9462459823078
15912.0,100.0,100.0,100.0,215,0.21537430326269338,76,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1674.1292411055233
15936.0,100.0,100.0,100.0,215,0.21487678303756388,76,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1679.7881873837111
15960.0,100.0,100.0,100.0,215,0.21481937030077872,76,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1681.0354729251972
15984.0,100.0,100.0,100.0,215,0.2162263370997997,76,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1665.7545498831425
16008.0,100.0,100.0,100.0,215,0.21446071050080376,76,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1677.4726039736133
16032.0,100.0,100.0,100.0,215,0.21384284001412998,76,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1699.23283274805
16056.0,100.0,100.0,100.0,215,0.21502907887893527,92,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1681.5581122877566
16080.0,100.0,100.0,100.0,215,0.21477044520875363,92,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1680.0676649576808
16104.0,100.0,100.0,100.0,215,0.2149404687804161,92,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1693.82156692388
16128.0,100.0,100.0,100.0,215,0.2154043143422497,92,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1690.4536741398574
16152.0,100.0,100.0,100.0,215,0.21469764275970923,92,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1695.7712041652574
16176.0,100.0,100.0,100.0,215,0.21622678054560107,92,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1689.8198299235833
16200.0,100.0,100.0,100.0,215,0.21494444154328254,92,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1693.3536268750606
16224.0,100.0,100.0,100.0,215,0.21483141483280155,92,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1702.5062070361942
16248.0,100.0,100.0,100.0,215,0.21565506880190605,92,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1716.0346202433225
16272.0,100.0,100.0,100.0,215,0.21427224917447468,92,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1721.590329077
16296.0,100.0,100.0,100.0,215,0.21440269131741813,92,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1702.88790317659
16320.0,100.0,100.0,100.0,215,0.2150587828813088,92,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1702.7236539913997
16344.0,100.0,100.0,100.0,215,0.2148603955145362,92,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1717.9995536016513
16368.0,100.0,100.0,100.0,215,0.21380205881755773,92,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1739.7635356833694
16392.0,100.0,100.0,100.0,215,0.2143344925000968,96,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1717.465100910402
16416.0,100.0,100.0,100.0,215,0.21431549389617666,96,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1704.5071177265395
16440.0,100.0,100.0,100.0,215,0.2156562014477251,96,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1716.1681259223985
16464.0,100.0,100.0,100.0,215,0.21410538011866495,96,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1718.1003090664658
16488.0,100.0,100.0,100.0,215,0.21369994028689407,96,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1723.1083966639098
16512.0,100.0,100.0,100.0,215,0.21467634979119485,96,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1727.196547750628
16536.0,100.0,100.0,100.0,215,0.2156801915145832,96,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1723.2026749750128
16560.0,100.0,100.0,100.0,215,0.21455888623061573,99,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1728.8906792864284
16584.0,100.0,100.0,100.0,215,0.21617577330421267,113,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1735.1147700979404
16608.0,100.0,100.0,100.0,215,0.21457680042427874,115,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1749.8709686466564
16632.0,100.0,100.0,100.0,215,0.214674881163237,114,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1740.3983873424231
16656.0,100.0,100.0,100.0,215,0.21429489724550957,114,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1743.0415424922523
16680.0,100.0,100.0,100.0,215,0.21556172253705236,114,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1752.1607387970196
16704.0,100.0,100.0,100.0,215,0.21381898034469465,114,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1756.5245430328046
16728.0,100.0,100.0,100.0,215,0.21534384662828449,114,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1760.3297314743052
16752.0,100.0,100.0,100.0,215,0.2145867857725929,148,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1764.6019907693967
16776.0,100.0,100.0,100.0,215,0.21489247373143344,150,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1753.3626121933971
16800.0,100.0,100.0,100.0,215,0.21584522455070007,152,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1765.8466592640978
16824.0,100.0,100.0,100.0,215,0.21458584373436707,152,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1754.8802816453224
16848.0,100.0,100.0,100.0,215,0.2154829728071961,152,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1769.1619063759206
16872.0,100.0,100.0,100.0,215,0.2157876780705227,164,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1774.0830530362616
16896.0,100.0,100.0,100.0,215,0.2158769347861823,164,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1766.506917195704
16920.0,100.0,100.0,100.0,215,0.21367536529489609,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1818.7836813031774
16944.0,100.0,100.0,100.0,215,0.21618857366381733,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1788.9727945233683
16968.0,100.0,100.0,100.0,215,0.21398599969508814,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1806.1286818822389
16992.0,100.0,100.0,100.0,215,0.2138400274554165,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1800.0017025731506
17016.0,100.0,100.0,100.0,215,0.2139450745860777,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1810.7149058741534
17040.0,100.0,100.0,100.0,215,0.2146748706694114,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1798.3994720850476
17064.0,100.0,100.0,100.0,215,0.21563310241966838,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1799.1961405830943
17088.0,100.0,100.0,100.0,215,0.21605718941855262,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1814.951451847841
17112.0,100.0,100.0,100.0,215,0.21599203333813438,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1804.0142385603724
17136.0,100.0,100.0,100.0,215,0.21498016616726462,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1813.5725297481474
17160.0,100.0,100.0,100.0,215,0.21421611449568673,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1807.9125904777318
17184.0,100.0,100.0,100.0,215,0.21480276044604787,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1815.482709387896
17208.0,100.0,100.0,100.0,215,0.2143869169676105,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1823.9031596036848
17232.0,100.0,100.0,100.0,215,0.21433862344825852,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1817.3192983247404
17256.0,100.0,100.0,100.0,215,0.2156520007479675,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1816.6295255663558
17280.0,100.0,100.0,100.0,215,0.21579025689766834,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1830.1719941708104
17304.0,100.0,100.0,100.0,215,0.21553766111454326,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1822.2410586519736
17328.0,100.0,100.0,100.0,215,0.21470494010470556,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1807.3895108186407
17352.0,100.0,100.0,100.0,215,0.21333380381342404,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1816.3068773157481
17376.0,100.0,100.0,100.0,215,0.21561845958869177,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1793.9848669742269
17400.0,100.0,100.0,100.0,215,0.21492580606305642,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1836.0607117586544
17424.0,100.0,100.0,100.0,215,0.21503170739029678,167,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1788.5044646170145
17448.0,100.0,100.0,100.0,215,0.2157862476246393,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1781.9218237936898
17472.0,100.0,100.0,100.0,215,0.21411561355620093,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1805.0922561120292
17496.0,100.0,100.0,100.0,215,0.21475803483152525,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1773.4545029373883
17520.0,100.0,100.0,100.0,215,0.21552662472173878,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1752.1801127506512
17544.0,100.0,100.0,100.0,215,0.21542260924706502,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1761.6532099853748
17568.0,100.0,100.0,100.0,215,0.21537840140738843,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1787.1377562724103
17592.0,100.0,100.0,100.0,215,0.2149554123856722,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1769.173618349978
17616.0,100.0,100.0,100.0,215,0.2143761828834823,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1762.3330251934078
17640.0,100.0,100.0,100.0,215,0.216016686431267,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1736.1081115876923
17664.0,100.0,100.0,100.0,215,0.21482691884217542,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1750.097964481319
17688.0,100.0,100.0,100.0,215,0.21483051694523414,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1753.8651968076147
17712.0,100.0,100.0,100.0,215,0.21592587214644512,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1730.3127460976646
17736.0,100.0,100.0,100.0,215,0.2152171016384847,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1725.1408021430325
17760.0,100.0,100.0,100.0,215,0.21542415167082302,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1749.2826320261358
17784.0,100.0,100.0,100.0,215,0.21626255731944122,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1730.5825287930602
17808.0,100.0,100.0,100.0,215,0.21382867219670687,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1741.7355356939843
17832.0,100.0,100.0,100.0,215,0.2140947910790676,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1745.392507435
17856.0,100.0,100.0,100.0,215,0.21567847357940587,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1729.2468859947178
17880.0,100.0,100.0,100.0,215,0.21440172750363556,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1715.080133147515
17904.0,100.0,100.0,100.0,215,0.21531925326423912,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1712.5729934694305
17928.0,100.0,100.0,100.0,215,0.2153153901107251,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1722.9633226022395
17952.0,100.0,100.0,100.0,215,0.21509964440716423,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1719.9481403189757
17976.0,100.0,100.0,100.0,215,0.2154402844582161,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1746.6359361858208
18000.0,100.0,100.0,100.0,215,0.21571330189103935,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1714.3294922397984
18024.0,100.0,100.0,100.0,215,0.21453144996352522,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1680.182972067559
18048.0,100.0,100.0,100.0,215,0.21497909533058535,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1690.3838707108227
18072.0,100.0,100.0,100.0,215,0.2141528933321452,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1728.8755962792989
18096.0,100.0,100.0,100.0,215,0.2146409550066518,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1658.0868911007035
18120.0,100.0,100.0,100.0,215,0.21403628826260235,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1707.4601205057202
18144.0,100.0,100.0,100.0,215,0.21406444778923145,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1698.4293052607275
18168.0,100.0,100.0,100.0,215,0.21383775410471523,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1685.7343822170008
18192.0,100.0,100.0,100.0,215,0.21525030728410094,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1687.2161607873147
18216.0,100.0,100.0,100.0,215,0.21723614178432157,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1656.0955969072375
18240.0,100.0,100.0,100.0,215,0.21492256885514766,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1711.6132529450767
18264.0,100.0,100.0,100.0,215,0.2154309712881313,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1698.0011477356936
18288.0,100.0,100.0,100.0,215,0.21553266533047793,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1693.1586661480612
18312.0,100.0,100.0,100.0,215,0.21591744682421737,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1653.1898494926327
18336.0,100.0,100.0,100.0,215,0.2137993596506619,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1666.5814144812718
18360.0,100.0,100.0,100.0,215,0.215134339786276,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1670.8372949300965
18384.0,100.0,100.0,100.0,215,0.21380678049041799,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1679.72128243914
18408.0,100.0,100.0,100.0,215,0.2136750247775632,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1662.7089288206712
18432.0,100.0,100.0,100.0,215,0.21458092059497866,183,100.0,8,211,0,0,29.86111111111111,23.72093023255814,1656.3297056923743
18456.0,100.0,100.0,100.0,215,0.21323768951595795,183,100.0,8,211,0,0,29.86111111111111,23.72093023255814,1674.2477712062296
18480.0,100.0,100.0,100.0,215,0.2137040497480565,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1673.214812185149
18504.0,100.0,100.0,100.0,215,0.21543443713792793,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1667.4055801750883
18528.0,100.0,100.0,100.0,215,0.21613499413859863,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1662.5095125984633
18552.0,100.0,100.0,100.0,215,0.21569338596588367,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1678.7764192317072
18576.0,100.0,100.0,100.0,215,0.21347265753145075,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1679.0399530814982
18600.0,100.0,100.0,100.0,215,0.21458318124118717,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1665.4902289881759
18624.0,100.0,100.0,100.0,215,0.21548028324878724,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1682.627550962932
18648.0,100.0,100.0,100.0,215,0.21472996115756277,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1680.2975221777895
18672.0,100.0,100.0,100.0,215,0.21497864624994767,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1681.586271357847
18696.0,100.0,100.0,100.0,215,0.2142898182083254,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1689.5321808902388
18720.0,100.0,100.0,100.0,215,0.21603916145593574,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1649.9995285396255
18744.0,100.0,100.0,100.0,215,0.21477642194114255,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1670.3773618220366
18768.0,100.0,100.0,100.0,215,0.21446962409435782,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1668.6738197532998
18792.0,100.0,100.0,100.0,215,0.2138791916594378,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1679.2665620335276
18816.0,100.0,100.0,100.0,215,0.21489498403582752,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1711.74127523852
18840.0,100.0,100.0,100.0,215,0.21466612323897874,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1699.9515222923148
18864.0,100.0,100.0,100.0,215,0.2157983833786008,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1682.1802068233553
18888.0,100.0,100.0,100.0,215,0.21330156160453584,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1682.8253339123823
18912.0,100.0,100.0,100.0,215,0.2155387660770747,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1692.0908406367134
18936.0,100.0,100.0,100.0,215,0.2153742226788868,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1723.4774774405096
18960.0,100.0,100.0,100.0,215,0.21456299788633923,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1683.029932942414
18984.0,100.0,100.0,100.0,215,0.21394898076090396,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1691.546938901767
19008.0,100.0,100.0,100.0,215,0.21459864438308918,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1706.253516757623
19032.0,100.0,100.0,100.0,215,0.21382270785669827,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1696.2454485110009
19056.0,100.0,100.0,100.0,215,0.2147764615741893,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1722.7322212126064
19080.0,100.0,100.0,100.0,215,0.21359581743290418,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1714.0356960512997
19104.0,100.0,100.0,100.0,215,0.21476409890925588,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1729.3624271529598
19128.0,100.0,100.0,100.0,215,0.21503878541958957,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1698.7414371180037
19152.0,100.0,100.0,100.0,215,0.2141674035620115,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1687.5001330465982
19176.0,100.0,100.0,100.0,215,0.21458112810140023,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1726.7733550169346
19200.0,100.0,100.0,100.0,215,0.2154282087652715,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1715.0637924857483
19224.0,100.0,100.0,100.0,215,0.21349537858855575,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1732.817609949431
19248.0,100.0,100.0,100.0,215,0.21543612002207105,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1733.3337999426265
19272.0,100.0,100.0,100.0,215,0.21536942038292384,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1722.8704238661724
19296.0,100.0,100.0,100.0,215,0.21539103917541882,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1741.1357069115488
19320.0,100.0,100.0,100.0,215,0.21461230990406732,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1741.325891885819
19344.0,100.0,100.0,100.0,215,0.21608363742591957,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1724.8145628834318
19368.0,100.0,100.0,100.0,215,0.2152328728629501,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1733.0277981376448
19392.0,100.0,100.0,100.0,215,0.21569859100111483,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1772.911915122491
19416.0,100.0,100.0,100.0,215,0.21407773277073644,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1742.8846712761608
19440.0,100.0,100.0,100.0,215,0.21578455726676007,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1731.866948585415
19464.0,100.0,100.0,100.0,215,0.2153414474136639,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1758.4152036485082
19488.0,100.0,100.0,100.0,215,0.2157223183574002,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1760.198497218865
19512.0,100.0,100.0,100.0,215,0.21393326087445866,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1730.3382056029964
19536.0,100.0,100.0,100.0,215,0.21482550508328205,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1751.9061277517415
19560.0,100.0,100.0,100.0,215,0.21601941581796455,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1788.9220402334233
19584.0,100.0,100.0,100.0,215,0.2148924918685438,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1766.1597591155094
19608.0,100.0,100.0,100.0,215,0.21552634887082156,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1752.5804095586034
19632.0,100.0,100.0,100.0,215,0.2143285866439751,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1772.820464259627
19656.0,100.0,100.0,100.0,215,0.21450918771228314,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1747.178728217479
19680.0,100.0,100.0,100.0,215,0.21506180246351578,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1755.0779285600331
19704.0,100.0,100.0,100.0,215,0.21452876897785422,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1749.2278165144728
19728.0,100.0,100.0,100.0,215,0.2147705189696132,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1769.0506439465078
19752.0,100.0,100.0,100.0,215,0.21362514448310527,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1779.3182604307547
19776.0,100.0,100.0,100.0,215,0.21613944979151858,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1773.715692120054
19800.0,100.0,100.0,100.0,215,0.21556942025666165,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1743.5546234351425
19824.0,100.0,100.0,100.0,215,0.21647823621399018,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1776.000149714865
19848.0,100.0,100.0,100.0,215,0.21498202024099267,183,100.0,8,210,0,0,29.86111111111111,23.72093023255814,1721.4757957481395
